Variable,Value
snp1,chr22:38048384
snp2,chr22:38139399
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.7648
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37714135
searchrange_chr22_end,39308147
freq_snp1,0.4732
freq_snp2,0.4841
freq_S,0.2664
freq_K1,0.2068
freq_K2,0.2177
freq_O,0.3091
test1a_b_clade_min_p0.5,0.2660
test1a_r2_clade_min_p0.5,0.0770
test1a_b_mut_min_p0.5,0.2660
test1a_r2_mut_min_p0.5,0.0770
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[38447299]
test1a_b_clade_min_p0.8,0.3118
test1a_r2_clade_min_p0.8,0.0770
test1a_b_mut_min_p0.8,0.3118
test1a_r2_mut_min_p0.8,0.0770
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[38447299]
test1a_b_clade_min_p0.9,0.3357
test1a_r2_clade_min_p0.9,0.0770
test1a_b_mut_min_p0.9,0.3357
test1a_r2_mut_min_p0.9,0.0770
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[38447299]
test1a_b_clade_min_p0.95,0.3555
test1a_r2_clade_min_p0.95,0.0770
test1a_b_mut_min_p0.95,0.3555
test1a_r2_mut_min_p0.95,0.0770
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[38447299]
test1b_b_min,0.0475
test2_overall_min_b,0.3310
