Variable,Value
snp1,chr22:35409967
snp2,chr22:35500610
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.5580
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,34432604
searchrange_chr22_end,35885175
freq_snp1,0.5209
freq_snp2,0.4423
freq_S,0.1412
freq_K1,0.3797
freq_K2,0.3012
freq_O,0.1779
test1a_b_clade_min_p0.5,0.2654
test1a_r2_clade_min_p0.5,0.0739
test1a_b_mut_min_p0.5,0.2693
test1a_r2_mut_min_p0.5,0.7537
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[35410683]
test1a_b_clade_min_p0.8,0.3111
test1a_r2_clade_min_p0.8,0.0739
test1a_b_mut_min_p0.8,0.3156
test1a_r2_mut_min_p0.8,0.7537
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[35410683]
test1a_b_clade_min_p0.9,0.3349
test1a_r2_clade_min_p0.9,0.0739
test1a_b_mut_min_p0.9,0.3398
test1a_r2_mut_min_p0.9,0.7537
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[35410683]
test1a_b_clade_min_p0.95,0.3546
test1a_r2_clade_min_p0.95,0.0739
test1a_b_mut_min_p0.95,0.3598
test1a_r2_mut_min_p0.95,0.7537
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[35410683]
test1b_b_min,0.0362
test2_overall_min_b,0.3723
