Variable,Value
snp1,chr22:30899341
snp2,chr22:35403266
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.3806
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,29371049
searchrange_chr22_end,35881428
freq_snp1,0.0934
freq_snp2,0.1113
freq_S,0.0149
freq_K1,0.0785
freq_K2,0.0964
freq_O,0.8101
test1a_b_clade_min_p0.5,0.4928
test1a_r2_clade_min_p0.5,0.0085
test1a_b_mut_min_p0.5,0.5978
test1a_r2_mut_min_p0.5,0.0044
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[29902098, 30607020, 29941834]"
test1a_b_clade_min_p0.8,0.5776
test1a_r2_clade_min_p0.8,0.0085
test1a_b_mut_min_p0.8,0.7007
test1a_r2_mut_min_p0.8,0.0044
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[29902098, 30607020, 29941834]"
test1a_b_clade_min_p0.9,0.6220
test1a_r2_clade_min_p0.9,0.0085
test1a_b_mut_min_p0.9,0.7544
test1a_r2_mut_min_p0.9,0.0044
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[29902098, 30607020, 29941834]"
test1a_b_clade_min_p0.95,0.6586
test1a_r2_clade_min_p0.95,0.0085
test1a_b_mut_min_p0.95,0.7988
test1a_r2_mut_min_p0.95,0.0044
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[29902098, 30607020, 29941834]"
test1b_b_min,0.5530
test2_overall_min_b,0.7087
