Variable,Value
snp1,chr22:35852062
snp2,chr22:35943291
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.3280
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,35231043
searchrange_chr22_end,36635781
freq_snp1,0.4901
freq_snp2,0.5109
freq_S,0.2306
freq_K1,0.2594
freq_K2,0.2803
freq_O,0.2296
test1a_b_clade_min_p0.5,0.8870
test1a_r2_clade_min_p0.5,0.0013
test1a_b_mut_min_p0.5,0.9508
test1a_r2_mut_min_p0.5,0.0164
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[35626531, 35628631, 35623610, 35626394, 35628925]"
test1a_b_clade_min_p0.8,1.0397
test1a_r2_clade_min_p0.8,0.0013
test1a_b_mut_min_p0.8,1.1144
test1a_r2_mut_min_p0.8,0.0164
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[35626531, 35628631, 35623610, 35626394, 35628925]"
test1a_b_clade_min_p0.9,1.1194
test1a_r2_clade_min_p0.9,0.0013
test1a_b_mut_min_p0.9,1.1999
test1a_r2_mut_min_p0.9,0.0164
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[35626531, 35628631, 35623610, 35626394, 35628925]"
test1a_b_clade_min_p0.95,1.1853
test1a_r2_clade_min_p0.95,0.0013
test1a_b_mut_min_p0.95,1.2705
test1a_r2_mut_min_p0.95,0.0164
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[35626531, 35628631, 35623610, 35626394, 35628925]"
test1b_b_min,0.2605
test2_overall_min_b,0.3680
