Variable,Value
snp1,chr22:40798579
snp2,chr22:41275355
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.8278
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39759341
searchrange_chr22_end,43497545
freq_snp1,0.1968
freq_snp2,0.2565
freq_S,0.0726
freq_K1,0.1243
freq_K2,0.1839
freq_O,0.6193
test1a_b_clade_min_p0.5,0.2937
test1a_r2_clade_min_p0.5,0.0050
test1a_b_mut_min_p0.5,0.3324
test1a_r2_mut_min_p0.5,0.0023
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[41071136, 40879650, 40969469]"
test1a_b_clade_min_p0.8,0.3442
test1a_r2_clade_min_p0.8,0.0050
test1a_b_mut_min_p0.8,0.3896
test1a_r2_mut_min_p0.8,0.0023
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[41071136, 40879650, 40969469]"
test1a_b_clade_min_p0.9,0.3707
test1a_r2_clade_min_p0.9,0.0050
test1a_b_mut_min_p0.9,0.4195
test1a_r2_mut_min_p0.9,0.0023
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[41071136, 40879650, 40969469]"
test1a_b_clade_min_p0.95,0.3925
test1a_r2_clade_min_p0.95,0.0050
test1a_b_mut_min_p0.95,0.4442
test1a_r2_mut_min_p0.95,0.0023
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[41071136, 40879650, 40969469]"
test1b_b_min,0.0562
test2_overall_min_b,0.4547
