Variable,Value
snp1,chr22:44837840
snp2,chr22:44928752
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.1872
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,44689349
searchrange_chr22_end,45151355
freq_snp1,0.1978
freq_snp2,0.2147
freq_S,0.0348
freq_K1,0.1630
freq_K2,0.1799
freq_O,0.6223
test1a_b_clade_min_p0.5,0.2124
test1a_r2_clade_min_p0.5,0.7720
test1a_b_mut_min_p0.5,0.2170
test1a_r2_mut_min_p0.5,0.7483
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[44886583]
test1a_b_clade_min_p0.8,0.2490
test1a_r2_clade_min_p0.8,0.7720
test1a_b_mut_min_p0.8,0.2543
test1a_r2_mut_min_p0.8,0.7483
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[44886583]
test1a_b_clade_min_p0.9,0.2681
test1a_r2_clade_min_p0.9,0.7720
test1a_b_mut_min_p0.9,0.2738
test1a_r2_mut_min_p0.9,0.7483
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[44886583]
test1a_b_clade_min_p0.95,0.2839
test1a_r2_clade_min_p0.95,0.7720
test1a_b_mut_min_p0.95,0.2899
test1a_r2_mut_min_p0.95,0.7483
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[44886583]
test1b_b_min,0.1431
test2_overall_min_b,0.5781
