Variable,Value
snp1,chr22:41845647
snp2,chr22:41937834
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.2502
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39872817
searchrange_chr22_end,43544862
freq_snp1,0.2962
freq_snp2,0.3191
freq_S,0.0030
freq_K1,0.2932
freq_K2,0.3161
freq_O,0.3877
test1a_b_clade_min_p0.5,0.1914
test1a_r2_clade_min_p0.5,0.0013
test1a_b_mut_min_p0.5,0.1914
test1a_r2_mut_min_p0.5,0.0013
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[42674498, 41918244, 40834053, 42063717, 43452104, 42749545, 42059404, 42505869, 40763086, 42975982, 42077111, 40658937, 42524887, 40283293]"
test1a_b_clade_min_p0.8,0.2243
test1a_r2_clade_min_p0.8,0.0013
test1a_b_mut_min_p0.8,0.2243
test1a_r2_mut_min_p0.8,0.0013
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[42674498, 41918244, 40834053, 42063717, 43452104, 42749545, 42059404, 42505869, 40763086, 42975982, 42077111, 40658937, 42524887, 40283293]"
test1a_b_clade_min_p0.9,0.2415
test1a_r2_clade_min_p0.9,0.0013
test1a_b_mut_min_p0.9,0.2415
test1a_r2_mut_min_p0.9,0.0013
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[42674498, 41918244, 40834053, 42063717, 43452104, 42749545, 42059404, 42505869, 40763086, 42975982, 42077111, 40658937, 42524887, 40283293]"
test1a_b_clade_min_p0.95,0.2557
test1a_r2_clade_min_p0.95,0.0013
test1a_b_mut_min_p0.95,0.2557
test1a_r2_mut_min_p0.95,0.0013
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[42674498, 41918244, 40834053, 42063717, 43452104, 42749545, 42059404, 42505869, 40763086, 42975982, 42077111, 40658937, 42524887, 40283293]"
test1b_b_min,0.1705
test2_overall_min_b,1.4094
