Variable,Value
snp1,chr22:33516856
snp2,chr22:33615879
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.6187
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,32951972
searchrange_chr22_end,34066570
freq_snp1,0.2863
freq_snp2,0.3231
freq_S,0.0557
freq_K1,0.2306
freq_K2,0.2674
freq_O,0.4463
test1a_b_clade_min_p0.5,0.2575
test1a_r2_clade_min_p0.5,0.0097
test1a_b_mut_min_p0.5,0.3751
test1a_r2_mut_min_p0.5,0.0038
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[33593317]
test1a_b_clade_min_p0.8,0.3018
test1a_r2_clade_min_p0.8,0.0097
test1a_b_mut_min_p0.8,0.4396
test1a_r2_mut_min_p0.8,0.0038
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[33593317]
test1a_b_clade_min_p0.9,0.3249
test1a_r2_clade_min_p0.9,0.0097
test1a_b_mut_min_p0.9,0.4733
test1a_r2_mut_min_p0.9,0.0038
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[33593317]
test1a_b_clade_min_p0.95,0.3440
test1a_r2_clade_min_p0.95,0.0097
test1a_b_mut_min_p0.95,0.5012
test1a_r2_mut_min_p0.95,0.0038
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[33593317]
test1b_b_min,0.0909
test2_overall_min_b,0.4769
