Variable,Value
snp1,chr22:37381515
snp2,chr22:42061834
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.8494
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37150577
searchrange_chr22_end,43557986
freq_snp1,0.1014
freq_snp2,0.1064
freq_S,0.0159
freq_K1,0.0855
freq_K2,0.0905
freq_O,0.8082
test1a_b_clade_min_p0.5,0.4795
test1a_r2_clade_min_p0.5,0.0080
test1a_b_mut_min_p0.5,0.5125
test1a_r2_mut_min_p0.5,0.0084
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[41864449, 40548579, 40131492, 38118220, 38348397, 39308248, 39634969, 39514238, 41048091, 38032382]"
test1a_b_clade_min_p0.8,0.5620
test1a_r2_clade_min_p0.8,0.0080
test1a_b_mut_min_p0.8,0.6006
test1a_r2_mut_min_p0.8,0.0084
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[41864449, 40548579, 40131492, 38118220, 38348397, 39308248, 39634969, 39514238, 41048091, 38032382]"
test1a_b_clade_min_p0.9,0.6052
test1a_r2_clade_min_p0.9,0.0080
test1a_b_mut_min_p0.9,0.6467
test1a_r2_mut_min_p0.9,0.0084
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[41864449, 40548579, 40131492, 38118220, 38348397, 39308248, 39634969, 39514238, 41048091, 38032382]"
test1a_b_clade_min_p0.95,0.6408
test1a_r2_clade_min_p0.95,0.0080
test1a_b_mut_min_p0.95,0.6848
test1a_r2_mut_min_p0.95,0.0084
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[41864449, 40548579, 40131492, 38118220, 38348397, 39308248, 39634969, 39514238, 41048091, 38032382]"
test1b_b_min,0.3880
test2_overall_min_b,0.6876
