Variable,Value
snp1,chr22:38295940
snp2,chr22:42798098
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.0937
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37716258
searchrange_chr22_end,43630274
freq_snp1,0.0875
freq_snp2,0.0934
freq_S,0.0089
freq_K1,0.0785
freq_K2,0.0845
freq_O,0.8280
test1a_b_clade_min_p0.5,0.2960
test1a_r2_clade_min_p0.5,0.0144
test1a_b_mut_min_p0.5,0.3627
test1a_r2_mut_min_p0.5,0.0002
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[42242304, 40422754, 40430211, 41936299, 42022355, 42023862, 41261242, 40532317]"
test1a_b_clade_min_p0.8,0.3470
test1a_r2_clade_min_p0.8,0.0144
test1a_b_mut_min_p0.8,0.4252
test1a_r2_mut_min_p0.8,0.0002
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[38047960, 38443065, 38182228]"
test1a_b_clade_min_p0.9,0.3736
test1a_r2_clade_min_p0.9,0.0144
test1a_b_mut_min_p0.9,0.4578
test1a_r2_mut_min_p0.9,0.0002
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[38047960, 38443065, 38182228]"
test1a_b_clade_min_p0.95,0.3956
test1a_r2_clade_min_p0.95,0.0144
test1a_b_mut_min_p0.95,0.4847
test1a_r2_mut_min_p0.95,0.0002
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[38047960, 38443065, 38182228]"
test1b_b_min,0.3148
test2_overall_min_b,0.8188
