Variable,Value
snp1,chr22:22042770
snp2,chr22:26555250
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.6777
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,21412249
searchrange_chr22_end,27026794
freq_snp1,0.3429
freq_snp2,0.2833
freq_S,0.0855
freq_K1,0.2575
freq_K2,0.1978
freq_O,0.4592
test1a_b_clade_min_p0.5,0.9972
test1a_r2_clade_min_p0.5,0.0014
test1a_b_mut_min_p0.5,0.9972
test1a_r2_mut_min_p0.5,0.0014
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[24250849, 24251927]"
test1a_b_clade_min_p0.8,1.1688
test1a_r2_clade_min_p0.8,0.0014
test1a_b_mut_min_p0.8,1.1688
test1a_r2_mut_min_p0.8,0.0014
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[24250849, 24251927]"
test1a_b_clade_min_p0.9,1.2585
test1a_r2_clade_min_p0.9,0.0014
test1a_b_mut_min_p0.9,1.2585
test1a_r2_mut_min_p0.9,0.0014
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[24250849, 24251927]"
test1a_b_clade_min_p0.95,1.3325
test1a_r2_clade_min_p0.95,0.0014
test1a_b_mut_min_p0.95,1.3325
test1a_r2_mut_min_p0.95,0.0014
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[24250849, 24251927]"
test1b_b_min,0.1603
test2_overall_min_b,0.4710
