Variable,Value
snp1,chr22:35865435
snp2,chr22:35956734
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.8453
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,35369117
searchrange_chr22_end,36636733
freq_snp1,0.2147
freq_snp2,0.1759
freq_S,0.0348
freq_K1,0.1799
freq_K2,0.1412
freq_O,0.6441
test1a_b_clade_min_p0.5,0.5356
test1a_r2_clade_min_p0.5,0.0003
test1a_b_mut_min_p0.5,0.6432
test1a_r2_mut_min_p0.5,0.0005
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[35857453]
test1a_b_clade_min_p0.8,0.6277
test1a_r2_clade_min_p0.8,0.0003
test1a_b_mut_min_p0.8,0.7539
test1a_r2_mut_min_p0.8,0.0005
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[35857453]
test1a_b_clade_min_p0.9,0.6759
test1a_r2_clade_min_p0.9,0.0003
test1a_b_mut_min_p0.9,0.8117
test1a_r2_mut_min_p0.9,0.0005
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[35857453]
test1a_b_clade_min_p0.95,0.7157
test1a_r2_clade_min_p0.95,0.0003
test1a_b_mut_min_p0.95,0.8595
test1a_r2_mut_min_p0.95,0.0005
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[35857453]
test1b_b_min,0.5424
test2_overall_min_b,0.5933
