Variable,Value
snp1,chr22:30556403
snp2,chr22:35338630
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.3816
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28204977
searchrange_chr22_end,35857861
freq_snp1,0.3241
freq_snp2,0.3082
freq_S,0.0954
freq_K1,0.2286
freq_K2,0.2127
freq_O,0.4632
test1a_b_clade_min_p0.5,0.8769
test1a_r2_clade_min_p0.5,0.0024
test1a_b_mut_min_p0.5,0.9245
test1a_r2_mut_min_p0.5,0.0471
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[33954151]
test1a_b_clade_min_p0.8,1.0277
test1a_r2_clade_min_p0.8,0.0024
test1a_b_mut_min_p0.8,1.0836
test1a_r2_mut_min_p0.8,0.0471
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[33954151]
test1a_b_clade_min_p0.9,1.1066
test1a_r2_clade_min_p0.9,0.0024
test1a_b_mut_min_p0.9,1.1667
test1a_r2_mut_min_p0.9,0.0471
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[33954151]
test1a_b_clade_min_p0.95,1.1717
test1a_r2_clade_min_p0.95,0.0024
test1a_b_mut_min_p0.95,1.2354
test1a_r2_mut_min_p0.95,0.0471
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[33954151]
test1b_b_min,0.6256
test2_overall_min_b,0.4650
