Variable,Value
snp1,chr22:24889401
snp2,chr22:29396968
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.5902
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,23924140
searchrange_chr22_end,30901313
freq_snp1,0.2306
freq_snp2,0.2396
freq_S,0.0567
freq_K1,0.1740
freq_K2,0.1829
freq_O,0.5865
test1a_b_clade_min_p0.5,0.7464
test1a_r2_clade_min_p0.5,0.0721
test1a_b_mut_min_p0.5,0.8839
test1a_r2_mut_min_p0.5,0.0498
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[28210413, 28210702]"
test1a_b_clade_min_p0.8,0.8748
test1a_r2_clade_min_p0.8,0.0721
test1a_b_mut_min_p0.8,1.0359
test1a_r2_mut_min_p0.8,0.0498
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[28210413, 28210702]"
test1a_b_clade_min_p0.9,0.9419
test1a_r2_clade_min_p0.9,0.0721
test1a_b_mut_min_p0.9,1.1154
test1a_r2_mut_min_p0.9,0.0498
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[28210413, 28210702]"
test1a_b_clade_min_p0.95,0.9974
test1a_r2_clade_min_p0.95,0.0721
test1a_b_mut_min_p0.95,1.1811
test1a_r2_mut_min_p0.95,0.0498
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[28210413, 28210702]"
test1b_b_min,0.2592
test2_overall_min_b,0.5298
