Variable,Value
snp1,chr22:42785780
snp2,chr22:42878534
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.8142
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,40093030
searchrange_chr22_end,43666267
freq_snp1,0.0984
freq_snp2,0.0924
freq_S,0.0288
freq_K1,0.0696
freq_K2,0.0636
freq_O,0.8380
test1a_b_clade_min_p0.5,0.2529
test1a_r2_clade_min_p0.5,0.0009
test1a_b_mut_min_p0.5,0.2803
test1a_r2_mut_min_p0.5,0.0149
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[42948781]
test1a_b_clade_min_p0.8,0.2964
test1a_r2_clade_min_p0.8,0.0009
test1a_b_mut_min_p0.8,0.3285
test1a_r2_mut_min_p0.8,0.0149
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[42948781]
test1a_b_clade_min_p0.9,0.3192
test1a_r2_clade_min_p0.9,0.0009
test1a_b_mut_min_p0.9,0.3537
test1a_r2_mut_min_p0.9,0.0149
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[42948781]
test1a_b_clade_min_p0.95,0.3379
test1a_r2_clade_min_p0.95,0.0009
test1a_b_mut_min_p0.95,0.3745
test1a_r2_mut_min_p0.95,0.0149
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[42948781]
test1b_b_min,0.1511
test2_overall_min_b,0.5576
