Variable,Value
snp1,chr22:24751744
snp2,chr22:29464794
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.4074
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,23923899
searchrange_chr22_end,31029943
freq_snp1,0.4771
freq_snp2,0.5159
freq_S,0.2495
freq_K1,0.2276
freq_K2,0.2664
freq_O,0.2565
test1a_b_clade_min_p0.5,1.1075
test1a_r2_clade_min_p0.5,0.0312
test1a_b_mut_min_p0.5,1.4288
test1a_r2_mut_min_p0.5,0.0052
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[25605937]
test1a_b_clade_min_p0.8,1.2980
test1a_r2_clade_min_p0.8,0.0312
test1a_b_mut_min_p0.8,1.6747
test1a_r2_mut_min_p0.8,0.0052
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[25605937]
test1a_b_clade_min_p0.9,1.3976
test1a_r2_clade_min_p0.9,0.0312
test1a_b_mut_min_p0.9,1.8032
test1a_r2_mut_min_p0.9,0.0052
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[25605937]
test1a_b_clade_min_p0.95,1.4799
test1a_r2_clade_min_p0.95,0.0312
test1a_b_mut_min_p0.95,1.9093
test1a_r2_mut_min_p0.95,0.0052
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[25605937]
test1b_b_min,0.1168
test2_overall_min_b,0.3600
