Variable,Value
snp1,chr22:33716261
snp2,chr22:34200739
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.2668
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33145263
searchrange_chr22_end,35062912
freq_snp1,0.2406
freq_snp2,0.2217
freq_S,0.0636
freq_K1,0.1769
freq_K2,0.1581
freq_O,0.6014
test1a_b_clade_min_p0.5,0.5898
test1a_r2_clade_min_p0.5,0.1625
test1a_b_mut_min_p0.5,0.7526
test1a_r2_mut_min_p0.5,0.0735
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[34110679]
test1a_b_clade_min_p0.8,0.6913
test1a_r2_clade_min_p0.8,0.1625
test1a_b_mut_min_p0.8,0.8821
test1a_r2_mut_min_p0.8,0.0735
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[34110679]
test1a_b_clade_min_p0.9,0.7443
test1a_r2_clade_min_p0.9,0.1625
test1a_b_mut_min_p0.9,0.9498
test1a_r2_mut_min_p0.9,0.0735
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[34110679]
test1a_b_clade_min_p0.95,0.7881
test1a_r2_clade_min_p0.95,0.1625
test1a_b_mut_min_p0.95,1.0057
test1a_r2_mut_min_p0.95,0.0735
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[34110679]
test1b_b_min,0.4069
test2_overall_min_b,0.4976
