Variable,Value
snp1,chr22:45216194
snp2,chr22:45324897
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.5569
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45063988
searchrange_chr22_end,45657928
freq_snp1,0.4771
freq_snp2,0.4871
freq_S,0.2644
freq_K1,0.2127
freq_K2,0.2227
freq_O,0.3002
test1a_b_clade_min_p0.5,0.6132
test1a_r2_clade_min_p0.5,0.2459
test1a_b_mut_min_p0.5,0.7617
test1a_r2_mut_min_p0.5,0.1502
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[45316539]
test1a_b_clade_min_p0.8,0.7187
test1a_r2_clade_min_p0.8,0.2459
test1a_b_mut_min_p0.8,0.8928
test1a_r2_mut_min_p0.8,0.1502
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[45316539]
test1a_b_clade_min_p0.9,0.7738
test1a_r2_clade_min_p0.9,0.2459
test1a_b_mut_min_p0.9,0.9613
test1a_r2_mut_min_p0.9,0.1502
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[45316539]
test1a_b_clade_min_p0.95,0.8194
test1a_r2_clade_min_p0.95,0.2459
test1a_b_mut_min_p0.95,1.0179
test1a_r2_mut_min_p0.95,0.1502
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[45316539]
test1b_b_min,0.2088
test2_overall_min_b,0.3777
