Variable,Value
snp1,chr22:27630584
snp2,chr22:32135657
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.2010
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,27405864
searchrange_chr22_end,32859355
freq_snp1,0.2972
freq_snp2,0.2982
freq_S,0.0994
freq_K1,0.1978
freq_K2,0.1988
freq_O,0.5040
test1a_b_clade_min_p0.5,1.0496
test1a_r2_clade_min_p0.5,0.0027
test1a_b_mut_min_p0.5,1.1420
test1a_r2_mut_min_p0.5,0.0010
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[31758411]
test1a_b_clade_min_p0.8,1.2301
test1a_r2_clade_min_p0.8,0.0027
test1a_b_mut_min_p0.8,1.3385
test1a_r2_mut_min_p0.8,0.0010
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[31758411]
test1a_b_clade_min_p0.9,1.3245
test1a_r2_clade_min_p0.9,0.0027
test1a_b_mut_min_p0.9,1.4412
test1a_r2_mut_min_p0.9,0.0010
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[31758411]
test1a_b_clade_min_p0.95,1.4025
test1a_r2_clade_min_p0.95,0.0027
test1a_b_mut_min_p0.95,1.5260
test1a_r2_mut_min_p0.95,0.0010
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[31758411]
test1b_b_min,0.4955
test2_overall_min_b,0.4794
