Variable,Value
snp1,chr22:32129900
snp2,chr22:36755122
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.2530
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,30111350
searchrange_chr22_end,37192040
freq_snp1,0.5308
freq_snp2,0.5129
freq_S,0.2575
freq_K1,0.2734
freq_K2,0.2555
freq_O,0.2137
test1a_b_clade_min_p0.5,1.1063
test1a_r2_clade_min_p0.5,0.0030
test1a_b_mut_min_p0.5,1.1063
test1a_r2_mut_min_p0.5,0.0030
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[34152441, 34156573, 34152782]"
test1a_b_clade_min_p0.8,1.2967
test1a_r2_clade_min_p0.8,0.0030
test1a_b_mut_min_p0.8,1.2967
test1a_r2_mut_min_p0.8,0.0030
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[34152441, 34156573, 34152782]"
test1a_b_clade_min_p0.9,1.3962
test1a_r2_clade_min_p0.9,0.0030
test1a_b_mut_min_p0.9,1.3962
test1a_r2_mut_min_p0.9,0.0030
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[34152441, 34156573, 34152782]"
test1a_b_clade_min_p0.95,1.4783
test1a_r2_clade_min_p0.95,0.0030
test1a_b_mut_min_p0.95,1.4783
test1a_r2_mut_min_p0.95,0.0030
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[34152441, 34156573, 34152782]"
test1b_b_min,0.0817
test2_overall_min_b,0.3628
