Variable,Value
snp1,chr22:36521027
snp2,chr22:36611798
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.3032
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,35872797
searchrange_chr22_end,37001719
freq_snp1,0.1183
freq_snp2,0.0974
freq_S,0.0060
freq_K1,0.1123
freq_K2,0.0915
freq_O,0.7903
test1a_b_clade_min_p0.5,0.2833
test1a_r2_clade_min_p0.5,0.0075
test1a_b_mut_min_p0.5,0.2833
test1a_r2_mut_min_p0.5,0.0075
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[36250240, 36277762, 36149003, 36504589, 36395280, 36179986, 36387093, 36154529, 36469666, 36145315, 36471971, 36182138, 36172071, 36069547, 36412459, 36338479, 36299440, 36530738, 36064693, 36243257, 36479677, 36439873, 36291138, 36174787, 36421570, 36524360, 36120269, 36299726, 36460110, 36380369, 36358866, 36263251, 36150105, 36206302, 36258656, 36043617, 36209506, 36360801, 36398434, 36416611, 36363494, 36535911, 36332264, 36217706, 36384746, 36503918, 36044527, 36150513, 36397555, 36243700, 36370549, 36108918, 36419450, 36528766]"
test1a_b_clade_min_p0.8,0.3320
test1a_r2_clade_min_p0.8,0.0075
test1a_b_mut_min_p0.8,0.3320
test1a_r2_mut_min_p0.8,0.0075
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[36250240, 36277762, 36149003, 36504589, 36395280, 36179986, 36387093, 36154529, 36469666, 36145315, 36471971, 36182138, 36172071, 36069547, 36412459, 36338479, 36299440, 36530738, 36064693, 36243257, 36479677, 36439873, 36291138, 36174787, 36421570, 36524360, 36120269, 36299726, 36460110, 36380369, 36358866, 36263251, 36150105, 36206302, 36258656, 36043617, 36209506, 36360801, 36398434, 36416611, 36363494, 36535911, 36332264, 36217706, 36384746, 36503918, 36044527, 36150513, 36397555, 36243700, 36370549, 36108918, 36419450, 36528766]"
test1a_b_clade_min_p0.9,0.3575
test1a_r2_clade_min_p0.9,0.0075
test1a_b_mut_min_p0.9,0.3575
test1a_r2_mut_min_p0.9,0.0075
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[36250240, 36277762, 36149003, 36504589, 36395280, 36179986, 36387093, 36154529, 36469666, 36145315, 36471971, 36182138, 36172071, 36069547, 36412459, 36338479, 36299440, 36530738, 36064693, 36243257, 36479677, 36439873, 36291138, 36174787, 36421570, 36524360, 36120269, 36299726, 36460110, 36380369, 36358866, 36263251, 36150105, 36206302, 36258656, 36043617, 36209506, 36360801, 36398434, 36416611, 36363494, 36535911, 36332264, 36217706, 36384746, 36503918, 36044527, 36150513, 36397555, 36243700, 36370549, 36108918, 36419450, 36528766]"
test1a_b_clade_min_p0.95,0.3786
test1a_r2_clade_min_p0.95,0.0075
test1a_b_mut_min_p0.95,0.3786
test1a_r2_mut_min_p0.95,0.0075
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[36250240, 36277762, 36149003, 36504589, 36395280, 36179986, 36387093, 36154529, 36469666, 36145315, 36471971, 36182138, 36172071, 36069547, 36412459, 36338479, 36299440, 36530738, 36064693, 36243257, 36479677, 36439873, 36291138, 36174787, 36421570, 36524360, 36120269, 36299726, 36460110, 36380369, 36358866, 36263251, 36150105, 36206302, 36258656, 36043617, 36209506, 36360801, 36398434, 36416611, 36363494, 36535911, 36332264, 36217706, 36384746, 36503918, 36044527, 36150513, 36397555, 36243700, 36370549, 36108918, 36419450, 36528766]"
test1b_b_min,0.3134
test2_overall_min_b,1.0553
