Variable,Value
snp1,chr22:19559605
snp2,chr22:20034173
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.5791
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,18845641
searchrange_chr22_end,20322877
freq_snp1,0.3111
freq_snp2,0.3012
freq_S,0.1054
freq_K1,0.2058
freq_K2,0.1958
freq_O,0.4930
test1a_b_clade_min_p0.5,0.6992
test1a_r2_clade_min_p0.5,0.1101
test1a_b_mut_min_p0.5,1.0663
test1a_r2_mut_min_p0.5,0.0424
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[20076704, 20013411, 20029677, 19984067]"
test1a_b_clade_min_p0.8,0.8195
test1a_r2_clade_min_p0.8,0.1101
test1a_b_mut_min_p0.8,1.2498
test1a_r2_mut_min_p0.8,0.0424
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[20076704, 20013411, 20029677, 19984067]"
test1a_b_clade_min_p0.9,0.8824
test1a_r2_clade_min_p0.9,0.1101
test1a_b_mut_min_p0.9,1.3457
test1a_r2_mut_min_p0.9,0.0424
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[20076704, 20013411, 20029677, 19984067]"
test1a_b_clade_min_p0.95,0.9343
test1a_r2_clade_min_p0.95,0.1101
test1a_b_mut_min_p0.95,1.4249
test1a_r2_mut_min_p0.95,0.0424
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[20076704, 20013411, 20029677, 19984067]"
test1b_b_min,0.5271
test2_overall_min_b,0.4752
