Variable,Value
snp1,chr22:39770030
snp2,chr22:44273558
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.5837
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39314192
searchrange_chr22_end,44496652
freq_snp1,0.0984
freq_snp2,0.0895
freq_S,0.0040
freq_K1,0.0944
freq_K2,0.0855
freq_O,0.8161
test1a_b_clade_min_p0.5,0.4203
test1a_r2_clade_min_p0.5,0.0007
test1a_b_mut_min_p0.5,0.4537
test1a_r2_mut_min_p0.5,0.0002
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[43593472, 43604074, 43601247]"
test1a_b_clade_min_p0.8,0.4926
test1a_r2_clade_min_p0.8,0.0007
test1a_b_mut_min_p0.8,0.5318
test1a_r2_mut_min_p0.8,0.0002
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[43593472, 43604074, 43601247]"
test1a_b_clade_min_p0.9,0.5304
test1a_r2_clade_min_p0.9,0.0007
test1a_b_mut_min_p0.9,0.5726
test1a_r2_mut_min_p0.9,0.0002
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[43593472, 43604074, 43601247]"
test1a_b_clade_min_p0.95,0.5616
test1a_r2_clade_min_p0.95,0.0007
test1a_b_mut_min_p0.95,0.6063
test1a_r2_mut_min_p0.95,0.0002
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[43593472, 43604074, 43601247]"
test1b_b_min,0.4031
test2_overall_min_b,1.1783
