Variable,Value
snp1,chr22:25241332
snp2,chr22:29756724
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.2197
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,24206943
searchrange_chr22_end,31440933
freq_snp1,0.1083
freq_snp2,0.1133
freq_S,0.0109
freq_K1,0.0974
freq_K2,0.1024
freq_O,0.7893
test1a_b_clade_min_p0.5,0.4880
test1a_r2_clade_min_p0.5,0.0037
test1a_b_mut_min_p0.5,0.7696
test1a_r2_mut_min_p0.5,0.0075
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[31037522, 31034317, 30973326]"
test1a_b_clade_min_p0.8,0.5720
test1a_r2_clade_min_p0.8,0.0037
test1a_b_mut_min_p0.8,0.9020
test1a_r2_mut_min_p0.8,0.0075
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[31037522, 31034317, 30973326]"
test1a_b_clade_min_p0.9,0.6158
test1a_r2_clade_min_p0.9,0.0037
test1a_b_mut_min_p0.9,0.9712
test1a_r2_mut_min_p0.9,0.0075
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[31037522, 31034317, 30973326]"
test1a_b_clade_min_p0.95,0.6521
test1a_r2_clade_min_p0.95,0.0037
test1a_b_mut_min_p0.95,1.0284
test1a_r2_mut_min_p0.95,0.0075
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[31037522, 31034317, 30973326]"
test1b_b_min,0.4318
test2_overall_min_b,0.8107
