Variable,Value
snp1,chr22:31782944
snp2,chr22:31888917
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.3804
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,30040991
searchrange_chr22_end,32858060
freq_snp1,0.3519
freq_snp2,0.3171
freq_S,0.0070
freq_K1,0.3449
freq_K2,0.3101
freq_O,0.3380
test1a_b_clade_min_p0.5,0.2427
test1a_r2_clade_min_p0.5,0.0015
test1a_b_mut_min_p0.5,0.2427
test1a_r2_mut_min_p0.5,0.0015
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[31456679, 31758053, 31591015]"
test1a_b_clade_min_p0.8,0.2844
test1a_r2_clade_min_p0.8,0.0015
test1a_b_mut_min_p0.8,0.2844
test1a_r2_mut_min_p0.8,0.0015
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[31456679, 31758053, 31591015]"
test1a_b_clade_min_p0.9,0.3062
test1a_r2_clade_min_p0.9,0.0015
test1a_b_mut_min_p0.9,0.3062
test1a_r2_mut_min_p0.9,0.0015
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[31456679, 31758053, 31591015]"
test1a_b_clade_min_p0.95,0.3243
test1a_r2_clade_min_p0.95,0.0015
test1a_b_mut_min_p0.95,0.3243
test1a_r2_mut_min_p0.95,0.0015
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[31456679, 31758053, 31591015]"
test1b_b_min,0.1731
test2_overall_min_b,0.9062
