Variable,Value
snp1,chr22:18985979
snp2,chr22:19076562
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.8507
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,18771091
searchrange_chr22_end,19666106
freq_snp1,0.1282
freq_snp2,0.0905
freq_S,0.0020
freq_K1,0.1262
freq_K2,0.0885
freq_O,0.7833
test1a_b_clade_min_p0.5,0.3137
test1a_r2_clade_min_p0.5,0.0009
test1a_b_mut_min_p0.5,0.3137
test1a_r2_mut_min_p0.5,0.0009
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[19522054]
test1a_b_clade_min_p0.8,0.3677
test1a_r2_clade_min_p0.8,0.0009
test1a_b_mut_min_p0.8,0.3677
test1a_r2_mut_min_p0.8,0.0009
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[19522054]
test1a_b_clade_min_p0.9,0.3959
test1a_r2_clade_min_p0.9,0.0009
test1a_b_mut_min_p0.9,0.3959
test1a_r2_mut_min_p0.9,0.0009
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[19522054]
test1a_b_clade_min_p0.95,0.4192
test1a_r2_clade_min_p0.95,0.0009
test1a_b_mut_min_p0.95,0.4192
test1a_r2_mut_min_p0.95,0.0009
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[19522054]
test1b_b_min,0.3180
test2_overall_min_b,1.5113
