Variable,Value
snp1,chr22:26415360
snp2,chr22:26510907
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.0121
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,26121084
searchrange_chr22_end,26913349
freq_snp1,0.1312
freq_snp2,0.0915
freq_S,0.0159
freq_K1,0.1153
freq_K2,0.0755
freq_O,0.7932
test1a_b_clade_min_p0.5,0.2272
test1a_r2_clade_min_p0.5,0.0385
test1a_b_mut_min_p0.5,0.2939
test1a_r2_mut_min_p0.5,0.0230
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[26718167]
test1a_b_clade_min_p0.8,0.2663
test1a_r2_clade_min_p0.8,0.0385
test1a_b_mut_min_p0.8,0.3445
test1a_r2_mut_min_p0.8,0.0230
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[26718167]
test1a_b_clade_min_p0.9,0.2867
test1a_r2_clade_min_p0.9,0.0385
test1a_b_mut_min_p0.9,0.3709
test1a_r2_mut_min_p0.9,0.0230
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[26718167]
test1a_b_clade_min_p0.95,0.3036
test1a_r2_clade_min_p0.95,0.0385
test1a_b_mut_min_p0.95,0.3927
test1a_r2_mut_min_p0.95,0.0230
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[26718167]
test1b_b_min,0.2378
test2_overall_min_b,0.7118
