Variable,Value
snp1,chr22:26614890
snp2,chr22:27065733
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.6407
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,26294778
searchrange_chr22_end,27260055
freq_snp1,0.5109
freq_snp2,0.4911
freq_S,0.2545
freq_K1,0.2565
freq_K2,0.2366
freq_O,0.2525
test1a_b_clade_min_p0.5,1.0045
test1a_r2_clade_min_p0.5,0.0090
test1a_b_mut_min_p0.5,1.0632
test1a_r2_mut_min_p0.5,0.0086
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[26800706]
test1a_b_clade_min_p0.8,1.1773
test1a_r2_clade_min_p0.8,0.0090
test1a_b_mut_min_p0.8,1.2461
test1a_r2_mut_min_p0.8,0.0086
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[26800706]
test1a_b_clade_min_p0.9,1.2676
test1a_r2_clade_min_p0.9,0.0090
test1a_b_mut_min_p0.9,1.3417
test1a_r2_mut_min_p0.9,0.0086
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[26800706]
test1a_b_clade_min_p0.95,1.3422
test1a_r2_clade_min_p0.95,0.0090
test1a_b_mut_min_p0.95,1.4207
test1a_r2_mut_min_p0.95,0.0086
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[26800706]
test1b_b_min,0.1538
test2_overall_min_b,0.3632
