Variable,Value
snp1,chr22:45668387
snp2,chr22:50173463
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.4860
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45395519
searchrange_chr22_end,50818416
freq_snp1,0.3569
freq_snp2,0.3042
freq_S,0.1103
freq_K1,0.2465
freq_K2,0.1938
freq_O,0.4493
test1a_b_clade_min_p0.5,1.0923
test1a_r2_clade_min_p0.5,0.0012
test1a_b_mut_min_p0.5,1.3201
test1a_r2_mut_min_p0.5,0.0078
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[49820371]
test1a_b_clade_min_p0.8,1.2803
test1a_r2_clade_min_p0.8,0.0012
test1a_b_mut_min_p0.8,1.5472
test1a_r2_mut_min_p0.8,0.0078
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[49820371]
test1a_b_clade_min_p0.9,1.3785
test1a_r2_clade_min_p0.9,0.0012
test1a_b_mut_min_p0.9,1.6660
test1a_r2_mut_min_p0.9,0.0078
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[49820371]
test1a_b_clade_min_p0.95,1.4596
test1a_r2_clade_min_p0.95,0.0012
test1a_b_mut_min_p0.95,1.7640
test1a_r2_mut_min_p0.95,0.0078
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[49820371]
test1b_b_min,0.3560
test2_overall_min_b,0.4563
