Variable,Value
snp1,chr22:17631598
snp2,chr22:18092077
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.6280
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,17332474
searchrange_chr22_end,18541341
freq_snp1,0.3330
freq_snp2,0.3091
freq_S,0.1093
freq_K1,0.2237
freq_K2,0.1998
freq_O,0.4672
test1a_b_clade_min_p0.5,1.0620
test1a_r2_clade_min_p0.5,0.0338
test1a_b_mut_min_p0.5,1.0620
test1a_r2_mut_min_p0.5,0.0338
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[18380964, 18396749, 18389685]"
test1a_b_clade_min_p0.8,1.2447
test1a_r2_clade_min_p0.8,0.0338
test1a_b_mut_min_p0.8,1.2447
test1a_r2_mut_min_p0.8,0.0338
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[18380964, 18396749, 18389685]"
test1a_b_clade_min_p0.9,1.3403
test1a_r2_clade_min_p0.9,0.0338
test1a_b_mut_min_p0.9,1.3403
test1a_r2_mut_min_p0.9,0.0338
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[18380964, 18396749, 18389685]"
test1a_b_clade_min_p0.95,1.4191
test1a_r2_clade_min_p0.95,0.0338
test1a_b_mut_min_p0.95,1.4191
test1a_r2_mut_min_p0.95,0.0338
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[18380964, 18396749, 18389685]"
test1b_b_min,0.5941
test2_overall_min_b,0.4446
