Variable,Value
snp1,chr22:34167196
snp2,chr22:34264556
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.2277
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33700736
searchrange_chr22_end,35140773
freq_snp1,0.1083
freq_snp2,0.1044
freq_S,0.0040
freq_K1,0.1044
freq_K2,0.1004
freq_O,0.7913
test1a_b_clade_min_p0.5,0.1602
test1a_r2_clade_min_p0.5,0.0151
test1a_b_mut_min_p0.5,0.1851
test1a_r2_mut_min_p0.5,0.0113
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[34333262]
test1a_b_clade_min_p0.8,0.1878
test1a_r2_clade_min_p0.8,0.0151
test1a_b_mut_min_p0.8,0.2170
test1a_r2_mut_min_p0.8,0.0113
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[34333262]
test1a_b_clade_min_p0.9,0.2022
test1a_r2_clade_min_p0.9,0.0004
test1a_b_mut_min_p0.9,0.2336
test1a_r2_mut_min_p0.9,0.0113
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[34333262]
test1a_b_clade_min_p0.95,0.2141
test1a_r2_clade_min_p0.95,0.0151
test1a_b_mut_min_p0.95,0.2474
test1a_r2_mut_min_p0.95,0.0113
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[34333262]
test1b_b_min,0.1093
test2_overall_min_b,1.2166
