Variable,Value
snp1,chr22:27122122
snp2,chr22:27667293
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.7605
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,26673186
searchrange_chr22_end,27831314
freq_snp1,0.5179
freq_snp2,0.4712
freq_S,0.2515
freq_K1,0.2664
freq_K2,0.2197
freq_O,0.2624
test1a_b_clade_min_p0.5,0.9945
test1a_r2_clade_min_p0.5,0.0301
test1a_b_mut_min_p0.5,1.2255
test1a_r2_mut_min_p0.5,0.0005
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[27677644]
test1a_b_clade_min_p0.8,1.1656
test1a_r2_clade_min_p0.8,0.0084
test1a_b_mut_min_p0.8,1.4364
test1a_r2_mut_min_p0.8,0.0005
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[27677644]
test1a_b_clade_min_p0.9,1.2550
test1a_r2_clade_min_p0.9,0.0301
test1a_b_mut_min_p0.9,1.5466
test1a_r2_mut_min_p0.9,0.0005
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[27677644]
test1a_b_clade_min_p0.95,1.3289
test1a_r2_clade_min_p0.95,0.0084
test1a_b_mut_min_p0.95,1.6376
test1a_r2_mut_min_p0.95,0.0005
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[27677644]
test1b_b_min,0.3799
test2_overall_min_b,0.3660
