Variable,Value
snp1,chr22:20106880
snp2,chr22:24620912
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.0550
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,19657445
searchrange_chr22_end,25374535
freq_snp1,0.2883
freq_snp2,0.3032
freq_S,0.0765
freq_K1,0.2117
freq_K2,0.2266
freq_O,0.4851
test1a_b_clade_min_p0.5,0.8736
test1a_r2_clade_min_p0.5,0.0018
test1a_b_mut_min_p0.5,0.9207
test1a_r2_mut_min_p0.5,0.0012
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[19857171]
test1a_b_clade_min_p0.8,1.0240
test1a_r2_clade_min_p0.8,0.0018
test1a_b_mut_min_p0.8,1.0791
test1a_r2_mut_min_p0.8,0.0012
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[19857171]
test1a_b_clade_min_p0.9,1.1025
test1a_r2_clade_min_p0.9,0.0018
test1a_b_mut_min_p0.9,1.1619
test1a_r2_mut_min_p0.9,0.0012
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[19857171]
test1a_b_clade_min_p0.95,1.1674
test1a_r2_clade_min_p0.95,0.0018
test1a_b_mut_min_p0.95,1.2303
test1a_r2_mut_min_p0.95,0.0012
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[19857171]
test1b_b_min,0.3864
test2_overall_min_b,0.4917
