Variable,Value
snp1,chr22:39569020
snp2,chr22:39625571
snp3,chr22:39599505
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.9688
interaction_effect_size,0.0607
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,38866788
searchrange_chr22_end,40343598
freq_snp1,0.1968
freq_snp2,0.2356
freq_S,0.0447
freq_K1,0.1521
freq_K2,0.1909
freq_O,0.6123
test1a_b_clade_min_p0.5,0.2556
test1a_r2_clade_min_p0.5,0.0569
test1a_b_mut_min_p0.5,0.2752
test1a_r2_mut_min_p0.5,0.5347
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39570601]
test1a_b_clade_min_p0.8,0.2992
test1a_r2_clade_min_p0.8,0.0569
test1a_b_mut_min_p0.8,0.3221
test1a_r2_mut_min_p0.8,0.5347
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39570601]
test1a_b_clade_min_p0.9,0.3219
test1a_r2_clade_min_p0.9,0.0569
test1a_b_mut_min_p0.9,0.3467
test1a_r2_mut_min_p0.9,0.5347
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39570601]
test1a_b_clade_min_p0.95,0.3407
test1a_r2_clade_min_p0.95,0.0569
test1a_b_mut_min_p0.95,0.3669
test1a_r2_mut_min_p0.95,0.5347
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39570601]
test1b_b_min,0.0017
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5513
