Variable,Value
snp1,chr22:35031729
snp2,chr22:35057356
snp3,chr22:34999140
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.8602
interaction_effect_size,0.1469
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,34165051
searchrange_chr22_end,35844517
freq_snp1,0.8787
freq_snp2,0.8072
freq_S,0.7266
freq_K1,0.1521
freq_K2,0.0805
freq_O,0.0408
test1a_b_clade_min_p0.5,0.2018
test1a_r2_clade_min_p0.5,0.1129
test1a_b_mut_min_p0.5,0.2018
test1a_r2_mut_min_p0.5,0.1129
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[35072296, 35059727]"
test1a_b_clade_min_p0.8,0.2370
test1a_r2_clade_min_p0.8,0.1129
test1a_b_mut_min_p0.8,0.2370
test1a_r2_mut_min_p0.8,0.1129
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[35072296, 35059727]"
test1a_b_clade_min_p0.9,0.2554
test1a_r2_clade_min_p0.9,0.1129
test1a_b_mut_min_p0.9,0.2554
test1a_r2_mut_min_p0.9,0.1129
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[35072296, 35059727]"
test1a_b_clade_min_p0.95,0.2706
test1a_r2_clade_min_p0.95,0.1129
test1a_b_mut_min_p0.95,0.2706
test1a_r2_mut_min_p0.95,0.1129
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[35072296, 35059727]"
test1b_b_min,0.0013
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4569
