Variable,Value
snp1,chr22:34403836
snp2,chr22:34580866
snp3,chr22:34578072
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.4581
interaction_effect_size,0.0797
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33848657
searchrange_chr22_end,35634980
freq_snp1,0.0388
freq_snp2,0.1123
freq_S,0.0089
freq_K1,0.0298
freq_K2,0.1034
freq_O,0.8579
test1a_b_clade_min_p0.5,0.2684
test1a_r2_clade_min_p0.5,0.0005
test1a_b_mut_min_p0.5,0.3685
test1a_r2_mut_min_p0.5,0.0009
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[34588137]
test1a_b_clade_min_p0.8,0.3154
test1a_r2_clade_min_p0.8,0.0005
test1a_b_mut_min_p0.8,0.4330
test1a_r2_mut_min_p0.8,0.0009
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[34588137]
test1a_b_clade_min_p0.9,0.3399
test1a_r2_clade_min_p0.9,0.0005
test1a_b_mut_min_p0.9,0.4667
test1a_r2_mut_min_p0.9,0.0009
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[34588137]
test1a_b_clade_min_p0.95,0.3602
test1a_r2_clade_min_p0.95,0.0005
test1a_b_mut_min_p0.95,0.4945
test1a_r2_mut_min_p0.95,0.0009
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[34588137]
test1b_b_min,0.0363
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.7526
