Variable,Value
snp1,chr22:18529925
snp2,chr22:18568134
snp3,chr22:18572870
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.3071
interaction_effect_size,0.0697
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,18055802
searchrange_chr22_end,18766323
freq_snp1,0.0815
freq_snp2,0.2117
freq_S,0.0398
freq_K1,0.0417
freq_K2,0.1720
freq_O,0.7465
test1a_b_clade_min_p0.5,0.4024
test1a_r2_clade_min_p0.5,0.0029
test1a_b_mut_min_p0.5,0.6569
test1a_r2_mut_min_p0.5,0.0517
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[18570136, 18583620, 18580933, 18572870]"
test1a_b_clade_min_p0.8,0.4690
test1a_r2_clade_min_p0.8,0.0029
test1a_b_mut_min_p0.8,0.7657
test1a_r2_mut_min_p0.8,0.0517
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[18570136, 18583620, 18580933, 18572870]"
test1a_b_clade_min_p0.9,0.5039
test1a_r2_clade_min_p0.9,0.0029
test1a_b_mut_min_p0.9,0.8226
test1a_r2_mut_min_p0.9,0.0517
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[18570136, 18583620, 18580933, 18572870]"
test1a_b_clade_min_p0.95,0.5326
test1a_r2_clade_min_p0.95,0.0029
test1a_b_mut_min_p0.95,0.8696
test1a_r2_mut_min_p0.95,0.0517
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[18570136, 18583620, 18580933, 18572870]"
test1b_b_min,0.0179
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5894
