Variable,Value
snp1,chr22:46454593
snp2,chr22:46572332
snp3,chr22:46569051
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.0578
interaction_effect_size,0.0697
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45914974
searchrange_chr22_end,46940768
freq_snp1,0.0487
freq_snp2,0.1352
freq_S,0.0189
freq_K1,0.0298
freq_K2,0.1163
freq_O,0.8350
test1a_b_clade_min_p0.5,0.2343
test1a_r2_clade_min_p0.5,0.0766
test1a_b_mut_min_p0.5,0.3699
test1a_r2_mut_min_p0.5,0.0611
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[46633635]
test1a_b_clade_min_p0.8,0.2743
test1a_r2_clade_min_p0.8,0.0766
test1a_b_mut_min_p0.8,0.4330
test1a_r2_mut_min_p0.8,0.0611
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[46633635]
test1a_b_clade_min_p0.9,0.2952
test1a_r2_clade_min_p0.9,0.0766
test1a_b_mut_min_p0.9,0.4660
test1a_r2_mut_min_p0.9,0.0611
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[46633635]
test1a_b_clade_min_p0.95,0.3125
test1a_r2_clade_min_p0.95,0.0766
test1a_b_mut_min_p0.95,0.4932
test1a_r2_mut_min_p0.95,0.0611
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[46633635]
test1b_b_min,0.0060
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.6471
