Variable,Value
snp1,chr22:26662020
snp2,chr22:26664037
snp3,chr22:26627289
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.8603
interaction_effect_size,0.0952
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,26328761
searchrange_chr22_end,27117765
freq_snp1,0.7893
freq_snp2,0.0557
freq_S,0.0388
freq_K1,0.7505
freq_K2,0.0169
freq_O,0.1938
test1a_b_clade_min_p0.5,0.1917
test1a_r2_clade_min_p0.5,1.0000
test1a_b_mut_min_p0.5,0.2645
test1a_r2_mut_min_p0.5,0.5252
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[26643108]
test1a_b_clade_min_p0.8,0.2244
test1a_r2_clade_min_p0.8,1.0000
test1a_b_mut_min_p0.8,0.3097
test1a_r2_mut_min_p0.8,0.5252
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[26643108]
test1a_b_clade_min_p0.9,0.2415
test1a_r2_clade_min_p0.9,1.0000
test1a_b_mut_min_p0.9,0.3333
test1a_r2_mut_min_p0.9,0.5252
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[26643108]
test1a_b_clade_min_p0.95,0.2556
test1a_r2_clade_min_p0.95,1.0000
test1a_b_mut_min_p0.95,0.3528
test1a_r2_mut_min_p0.95,0.5252
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[26643108]
test1b_b_min,0.0362
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.7439
