Variable,Value
snp1,chr22:27865992
snp2,chr22:27898414
snp3,chr22:27886373
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.6559
interaction_effect_size,0.1810
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,27692576
searchrange_chr22_end,28167070
freq_snp1,0.8111
freq_snp2,0.8280
freq_S,0.6700
freq_K1,0.1412
freq_K2,0.1581
freq_O,0.0308
test1a_b_clade_min_p0.5,0.2054
test1a_r2_clade_min_p0.5,0.0047
test1a_b_mut_min_p0.5,0.2400
test1a_r2_mut_min_p0.5,0.0038
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[27857121]
test1a_b_clade_min_p0.8,0.2402
test1a_r2_clade_min_p0.8,0.0047
test1a_b_mut_min_p0.8,0.2806
test1a_r2_mut_min_p0.8,0.0038
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[27857121]
test1a_b_clade_min_p0.9,0.2584
test1a_r2_clade_min_p0.9,0.0047
test1a_b_mut_min_p0.9,0.3018
test1a_r2_mut_min_p0.9,0.0038
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[27857121]
test1a_b_clade_min_p0.95,0.2734
test1a_r2_clade_min_p0.95,0.0047
test1a_b_mut_min_p0.95,0.3193
test1a_r2_mut_min_p0.95,0.0038
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[27857121]
test1b_b_min,0.0281
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5634
