Variable,Value
snp1,chr22:32415120
snp2,chr22:32577964
snp3,chr22:32614627
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.4310
interaction_effect_size,0.0992
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,30670396
searchrange_chr22_end,32950246
freq_snp1,0.3201
freq_snp2,0.0905
freq_S,0.0497
freq_K1,0.2704
freq_K2,0.0408
freq_O,0.6392
test1a_b_clade_min_p0.5,0.2499
test1a_r2_clade_min_p0.5,0.0022
test1a_b_mut_min_p0.5,0.2499
test1a_r2_mut_min_p0.5,0.0022
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[32429235]
test1a_b_clade_min_p0.8,0.2932
test1a_r2_clade_min_p0.8,0.0022
test1a_b_mut_min_p0.8,0.2932
test1a_r2_mut_min_p0.8,0.0022
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[32429235]
test1a_b_clade_min_p0.9,0.3158
test1a_r2_clade_min_p0.9,0.0022
test1a_b_mut_min_p0.9,0.3158
test1a_r2_mut_min_p0.9,0.0022
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[32429235]
test1a_b_clade_min_p0.95,0.3345
test1a_r2_clade_min_p0.95,0.0022
test1a_b_mut_min_p0.95,0.3345
test1a_r2_mut_min_p0.95,0.0022
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[32429235]
test1b_b_min,0.0809
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5457
