Variable,Value
snp1,chr22:28441783
snp2,chr22:28454482
snp3,chr22:28636729
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.0633
interaction_effect_size,0.0813
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,27993167
searchrange_chr22_end,30666112
freq_snp1,0.2326
freq_snp2,0.2714
freq_S,0.0358
freq_K1,0.1968
freq_K2,0.2356
freq_O,0.5318
test1a_b_clade_min_p0.5,0.1802
test1a_r2_clade_min_p0.5,0.0111
test1a_b_mut_min_p0.5,0.1802
test1a_r2_mut_min_p0.5,0.0111
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[28490178, 28476106, 28486097, 28430752, 28497058, 28416745, 28482985, 28487595, 28517612, 28451377, 28516786, 28466932, 28514486, 28509686, 28515000, 28466043, 28480893, 28473087]"
test1a_b_clade_min_p0.8,0.2115
test1a_r2_clade_min_p0.8,0.0111
test1a_b_mut_min_p0.8,0.2115
test1a_r2_mut_min_p0.8,0.0111
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[28490178, 28476106, 28486097, 28430752, 28497058, 28416745, 28482985, 28487595, 28517612, 28451377, 28516786, 28466932, 28514486, 28509686, 28515000, 28466043, 28480893, 28473087]"
test1a_b_clade_min_p0.9,0.2278
test1a_r2_clade_min_p0.9,0.0111
test1a_b_mut_min_p0.9,0.2278
test1a_r2_mut_min_p0.9,0.0111
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[28490178, 28476106, 28486097, 28430752, 28497058, 28416745, 28482985, 28487595, 28517612, 28451377, 28516786, 28466932, 28514486, 28509686, 28515000, 28466043, 28480893, 28473087]"
test1a_b_clade_min_p0.95,0.2414
test1a_r2_clade_min_p0.95,0.0111
test1a_b_mut_min_p0.95,0.2414
test1a_r2_mut_min_p0.95,0.0111
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[28490178, 28476106, 28486097, 28430752, 28497058, 28416745, 28482985, 28487595, 28517612, 28451377, 28516786, 28466932, 28514486, 28509686, 28515000, 28466043, 28480893, 28473087]"
test1b_b_min,0.0826
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4767
