Variable,Value
snp1,chr22:34983618
snp2,chr22:35016419
snp3,chr22:34975634
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.0342
interaction_effect_size,0.0979
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,34107153
searchrange_chr22_end,35843491
freq_snp1,0.4652
freq_snp2,0.1103
freq_S,0.0785
freq_K1,0.3867
freq_K2,0.0318
freq_O,0.5030
test1a_b_clade_min_p0.5,0.2579
test1a_r2_clade_min_p0.5,0.0108
test1a_b_mut_min_p0.5,0.4583
test1a_r2_mut_min_p0.5,0.0031
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[34953191]
test1a_b_clade_min_p0.8,0.3029
test1a_r2_clade_min_p0.8,0.0108
test1a_b_mut_min_p0.8,0.5383
test1a_r2_mut_min_p0.8,0.0031
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[34953191]
test1a_b_clade_min_p0.9,0.3264
test1a_r2_clade_min_p0.9,0.0108
test1a_b_mut_min_p0.9,0.5800
test1a_r2_mut_min_p0.9,0.0031
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[34953191]
test1a_b_clade_min_p0.95,0.3458
test1a_r2_clade_min_p0.95,0.0108
test1a_b_mut_min_p0.95,0.6145
test1a_r2_mut_min_p0.95,0.0031
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[34953191]
test1b_b_min,0.0111
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5862
