Variable,Value
snp1,chr22:19277240
snp2,chr22:19421409
snp3,chr22:19443608
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.8368
interaction_effect_size,0.0875
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,18828170
searchrange_chr22_end,19731925
freq_snp1,0.0537
freq_snp2,0.1262
freq_S,0.0298
freq_K1,0.0239
freq_K2,0.0964
freq_O,0.8499
test1a_b_clade_min_p0.5,0.2211
test1a_r2_clade_min_p0.5,0.1325
test1a_b_mut_min_p0.5,0.2412
test1a_r2_mut_min_p0.5,0.1740
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[19291293]
test1a_b_clade_min_p0.8,0.2598
test1a_r2_clade_min_p0.8,0.1325
test1a_b_mut_min_p0.8,0.2833
test1a_r2_mut_min_p0.8,0.1740
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[19291293]
test1a_b_clade_min_p0.9,0.2800
test1a_r2_clade_min_p0.9,0.1325
test1a_b_mut_min_p0.9,0.3053
test1a_r2_mut_min_p0.9,0.1740
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[19291293]
test1a_b_clade_min_p0.95,0.2966
test1a_r2_clade_min_p0.95,0.1325
test1a_b_mut_min_p0.95,0.3235
test1a_r2_mut_min_p0.95,0.1740
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[19291293]
test1b_b_min,0.0008
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5263
