Variable,Value
snp1,chr22:25906477
snp2,chr22:25932010
snp3,chr22:26083414
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.7695
interaction_effect_size,0.0689
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,25425129
searchrange_chr22_end,26352667
freq_snp1,0.0885
freq_snp2,0.4513
freq_S,0.0169
freq_K1,0.0716
freq_K2,0.4344
freq_O,0.4771
test1a_b_clade_min_p0.5,0.1809
test1a_r2_clade_min_p0.5,0.0124
test1a_b_mut_min_p0.5,0.2568
test1a_r2_mut_min_p0.5,0.0062
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[25754054]
test1a_b_clade_min_p0.8,0.2119
test1a_r2_clade_min_p0.8,0.0124
test1a_b_mut_min_p0.8,0.3009
test1a_r2_mut_min_p0.8,0.0062
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[25754054]
test1a_b_clade_min_p0.9,0.2282
test1a_r2_clade_min_p0.9,0.0124
test1a_b_mut_min_p0.9,0.3240
test1a_r2_mut_min_p0.9,0.0062
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[25754054]
test1a_b_clade_min_p0.95,0.2416
test1a_r2_clade_min_p0.95,0.0124
test1a_b_mut_min_p0.95,0.3430
test1a_r2_mut_min_p0.95,0.0062
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[25754054]
test1b_b_min,0.0322
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.7449
