Variable,Value
snp1,chr22:29043996
snp2,chr22:29240093
snp3,chr22:29174809
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.2090
interaction_effect_size,0.0757
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28001791
searchrange_chr22_end,30870521
freq_snp1,0.5726
freq_snp2,0.3598
freq_S,0.1461
freq_K1,0.4264
freq_K2,0.2137
freq_O,0.2137
test1a_b_clade_min_p0.5,0.2053
test1a_r2_clade_min_p0.5,0.1319
test1a_b_mut_min_p0.5,0.2272
test1a_r2_mut_min_p0.5,0.2463
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[28658347, 28648109]"
test1a_b_clade_min_p0.8,0.2413
test1a_r2_clade_min_p0.8,0.1319
test1a_b_mut_min_p0.8,0.2670
test1a_r2_mut_min_p0.8,0.2463
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[28658347, 28648109]"
test1a_b_clade_min_p0.9,0.2601
test1a_r2_clade_min_p0.9,0.1319
test1a_b_mut_min_p0.9,0.2878
test1a_r2_mut_min_p0.9,0.2463
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[28658347, 28648109]"
test1a_b_clade_min_p0.95,0.2756
test1a_r2_clade_min_p0.95,0.1319
test1a_b_mut_min_p0.95,0.3050
test1a_r2_mut_min_p0.95,0.2463
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[28658347, 28648109]"
test1b_b_min,0.0173
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3292
