Variable,Value
snp1,chr22:40870627
snp2,chr22:41098832
snp3,chr22:41001528
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.9264
interaction_effect_size,0.0569
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39760841
searchrange_chr22_end,43469051
freq_snp1,0.2634
freq_snp2,0.3042
freq_S,0.0408
freq_K1,0.2227
freq_K2,0.2634
freq_O,0.4732
test1a_b_clade_min_p0.5,0.1848
test1a_r2_clade_min_p0.5,0.0112
test1a_b_mut_min_p0.5,0.2335
test1a_r2_mut_min_p0.5,0.6505
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[41042816, 41024897, 40913926, 40975884, 40870285, 40848271, 40848657, 40954393, 40850717, 41047199, 40836384, 40953635, 41039144, 40986794, 41047594, 41066283, 41047345, 41073074, 40965555, 41072948, 40873143, 40974648, 41001528, 40878525, 41028285, 40962371, 40931912, 40931404, 40995921, 40842453, 40893785, 41024217, 40837468, 40937949, 40988792, 40896224, 40880609, 40997608, 40843881, 40972010, 40999532, 41050734, 40843377, 41031793, 41030258, 41041013, 40920311, 40902520, 40925818, 40990845]"
test1a_b_clade_min_p0.8,0.2171
test1a_r2_clade_min_p0.8,0.0112
test1a_b_mut_min_p0.8,0.2742
test1a_r2_mut_min_p0.8,0.6505
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[41042816, 41024897, 40913926, 40975884, 40870285, 40848271, 40848657, 40954393, 40850717, 41047199, 40836384, 40953635, 41039144, 40986794, 41047594, 41066283, 41047345, 41073074, 40965555, 41072948, 40873143, 40974648, 41001528, 40878525, 41028285, 40962371, 40931912, 40931404, 40995921, 40842453, 40893785, 41024217, 40837468, 40937949, 40988792, 40896224, 40880609, 40997608, 40843881, 40972010, 40999532, 41050734, 40843377, 41031793, 41030258, 41041013, 40920311, 40902520, 40925818, 40990845]"
test1a_b_clade_min_p0.9,0.2340
test1a_r2_clade_min_p0.9,0.0112
test1a_b_mut_min_p0.9,0.2955
test1a_r2_mut_min_p0.9,0.6505
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[41042816, 41024897, 40913926, 40975884, 40870285, 40848271, 40848657, 40954393, 40850717, 41047199, 40836384, 40953635, 41039144, 40986794, 41047594, 41066283, 41047345, 41073074, 40965555, 41072948, 40873143, 40974648, 41001528, 40878525, 41028285, 40962371, 40931912, 40931404, 40995921, 40842453, 40893785, 41024217, 40837468, 40937949, 40988792, 40896224, 40880609, 40997608, 40843881, 40972010, 40999532, 41050734, 40843377, 41031793, 41030258, 41041013, 40920311, 40902520, 40925818, 40990845]"
test1a_b_clade_min_p0.95,0.2479
test1a_r2_clade_min_p0.95,0.0112
test1a_b_mut_min_p0.95,0.3131
test1a_r2_mut_min_p0.95,0.6505
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[41042816, 41024897, 40913926, 40975884, 40870285, 40848271, 40848657, 40954393, 40850717, 41047199, 40836384, 40953635, 41039144, 40986794, 41047594, 41066283, 41047345, 41073074, 40965555, 41072948, 40873143, 40974648, 41001528, 40878525, 41028285, 40962371, 40931912, 40931404, 40995921, 40842453, 40893785, 41024217, 40837468, 40937949, 40988792, 40896224, 40880609, 40997608, 40843881, 40972010, 40999532, 41050734, 40843377, 41031793, 41030258, 41041013, 40920311, 40902520, 40925818, 40990845]"
test1b_b_min,0.0041
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4962
