Variable,Value
snp1,chr22:48271126
snp2,chr22:48271671
snp3,chr22:48304407
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.2703
interaction_effect_size,0.0634
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,47827477
searchrange_chr22_end,48622398
freq_snp1,0.1600
freq_snp2,0.0974
freq_S,0.0219
freq_K1,0.1382
freq_K2,0.0755
freq_O,0.7644
test1a_b_clade_min_p0.5,0.1939
test1a_r2_clade_min_p0.5,0.0692
test1a_b_mut_min_p0.5,0.3408
test1a_r2_mut_min_p0.5,0.0297
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[48304407]
test1a_b_clade_min_p0.8,0.2265
test1a_r2_clade_min_p0.8,0.0692
test1a_b_mut_min_p0.8,0.3983
test1a_r2_mut_min_p0.8,0.0297
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[48304407]
test1a_b_clade_min_p0.9,0.2436
test1a_r2_clade_min_p0.9,0.0692
test1a_b_mut_min_p0.9,0.4283
test1a_r2_mut_min_p0.9,0.0297
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[48304407]
test1a_b_clade_min_p0.95,0.2577
test1a_r2_clade_min_p0.95,0.0692
test1a_b_mut_min_p0.95,0.4531
test1a_r2_mut_min_p0.95,0.0297
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[48304407]
test1b_b_min,0.0107
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5622
