Variable,Value
snp1,chr22:29809777
snp2,chr22:29977027
snp3,chr22:29985334
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,-4.8179
interaction_effect_size,-0.1174
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28181877
searchrange_chr22_end,31761252
freq_snp1,0.7316
freq_snp2,0.1292
freq_S,0.1093
freq_K1,0.6223
freq_K2,0.0199
freq_O,0.2485
test1a_b_clade_min_p0.5,0.2307
test1a_r2_clade_min_p0.5,0.0037
test1a_b_mut_min_p0.5,0.2449
test1a_r2_mut_min_p0.5,0.0040
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[29932288, 29980283, 29998138, 29968507, 29926686]"
test1a_b_clade_min_p0.8,0.2712
test1a_r2_clade_min_p0.8,0.0037
test1a_b_mut_min_p0.8,0.2878
test1a_r2_mut_min_p0.8,0.0040
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[29932288, 29980283, 29998138, 29968507, 29926686]"
test1a_b_clade_min_p0.9,0.2923
test1a_r2_clade_min_p0.9,0.0037
test1a_b_mut_min_p0.9,0.3103
test1a_r2_mut_min_p0.9,0.0040
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[29932288, 29980283, 29998138, 29968507, 29926686]"
test1a_b_clade_min_p0.95,0.3098
test1a_r2_clade_min_p0.95,0.0037
test1a_b_mut_min_p0.95,0.3289
test1a_r2_mut_min_p0.95,0.0040
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[29932288, 29980283, 29998138, 29968507, 29926686]"
test1b_b_min,0.0011
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.7137
