Variable,Value
snp1,chr22:20728199
snp2,chr22:20901606
snp3,chr22:20873024
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.2550
interaction_effect_size,0.0732
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,20447922
searchrange_chr22_end,21319559
freq_snp1,0.5457
freq_snp2,0.1173
freq_S,0.0517
freq_K1,0.4940
freq_K2,0.0656
freq_O,0.3887
test1a_b_clade_min_p0.5,0.2734
test1a_r2_clade_min_p0.5,0.6345
test1a_b_mut_min_p0.5,0.2927
test1a_r2_mut_min_p0.5,0.0036
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[20823673]
test1a_b_clade_min_p0.8,0.3199
test1a_r2_clade_min_p0.8,0.0033
test1a_b_mut_min_p0.8,0.3426
test1a_r2_mut_min_p0.8,0.0036
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[20823673]
test1a_b_clade_min_p0.9,0.3442
test1a_r2_clade_min_p0.9,0.0033
test1a_b_mut_min_p0.9,0.3686
test1a_r2_mut_min_p0.9,0.0036
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[20823673]
test1a_b_clade_min_p0.95,0.3643
test1a_r2_clade_min_p0.95,0.0033
test1a_b_mut_min_p0.95,0.3902
test1a_r2_mut_min_p0.95,0.0036
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[20823673]
test1b_b_min,0.0173
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5395
