Variable,Value
snp1,chr22:47831245
snp2,chr22:47935893
snp3,chr22:47820855
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.5267
interaction_effect_size,0.0648
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,47495600
searchrange_chr22_end,48292621
freq_snp1,0.2038
freq_snp2,0.3787
freq_S,0.0417
freq_K1,0.1620
freq_K2,0.3370
freq_O,0.4592
test1a_b_clade_min_p0.5,0.2202
test1a_r2_clade_min_p0.5,0.0279
test1a_b_mut_min_p0.5,0.2202
test1a_r2_mut_min_p0.5,0.0279
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[47837904]
test1a_b_clade_min_p0.8,0.2580
test1a_r2_clade_min_p0.8,0.0279
test1a_b_mut_min_p0.8,0.2580
test1a_r2_mut_min_p0.8,0.0279
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[47837904]
test1a_b_clade_min_p0.9,0.2777
test1a_r2_clade_min_p0.9,0.0279
test1a_b_mut_min_p0.9,0.2777
test1a_r2_mut_min_p0.9,0.0279
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[47837904]
test1a_b_clade_min_p0.95,0.2940
test1a_r2_clade_min_p0.95,0.0279
test1a_b_mut_min_p0.95,0.2940
test1a_r2_mut_min_p0.95,0.0279
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[47837904]
test1b_b_min,0.0281
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5113
