Variable,Value
snp1,chr22:49439235
snp2,chr22:49450462
snp3,chr22:49466236
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.0892
interaction_effect_size,0.0658
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,49243472
searchrange_chr22_end,49662429
freq_snp1,0.2833
freq_snp2,0.5249
freq_S,0.0954
freq_K1,0.1879
freq_K2,0.4294
freq_O,0.2873
test1a_b_clade_min_p0.5,0.2858
test1a_r2_clade_min_p0.5,0.0250
test1a_b_mut_min_p0.5,0.3532
test1a_r2_mut_min_p0.5,0.0702
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[49468408, 49473683, 49468333, 49478333]"
test1a_b_clade_min_p0.8,0.3336
test1a_r2_clade_min_p0.8,0.0250
test1a_b_mut_min_p0.8,0.4122
test1a_r2_mut_min_p0.8,0.0702
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[49468408, 49473683, 49468333, 49478333]"
test1a_b_clade_min_p0.9,0.3586
test1a_r2_clade_min_p0.9,0.0250
test1a_b_mut_min_p0.9,0.4430
test1a_r2_mut_min_p0.9,0.0702
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[49468408, 49473683, 49468333, 49478333]"
test1a_b_clade_min_p0.95,0.3792
test1a_r2_clade_min_p0.95,0.0250
test1a_b_mut_min_p0.95,0.4685
test1a_r2_mut_min_p0.95,0.0702
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[49468408, 49473683, 49468333, 49478333]"
test1b_b_min,0.0030
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3961
