Variable,Value
snp1,chr22:29520268
snp2,chr22:29544983
snp3,chr22:29514037
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.4485
interaction_effect_size,0.0763
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28139989
searchrange_chr22_end,31064447
freq_snp1,0.1292
freq_snp2,0.6660
freq_S,0.0507
freq_K1,0.0785
freq_K2,0.6153
freq_O,0.2555
test1a_b_clade_min_p0.5,0.2206
test1a_r2_clade_min_p0.5,0.0176
test1a_b_mut_min_p0.5,0.2289
test1a_r2_mut_min_p0.5,0.0161
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[29511472, 29514962, 29518739, 29508052, 29514037, 29519163]"
test1a_b_clade_min_p0.8,0.2590
test1a_r2_clade_min_p0.8,0.0176
test1a_b_mut_min_p0.8,0.2686
test1a_r2_mut_min_p0.8,0.0161
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[29511472, 29514962, 29518739, 29508052, 29514037, 29519163]"
test1a_b_clade_min_p0.9,0.2790
test1a_r2_clade_min_p0.9,0.0176
test1a_b_mut_min_p0.9,0.2894
test1a_r2_mut_min_p0.9,0.0161
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[29511472, 29514962, 29518739, 29508052, 29514037, 29519163]"
test1a_b_clade_min_p0.95,0.2956
test1a_r2_clade_min_p0.95,0.0176
test1a_b_mut_min_p0.95,0.3066
test1a_r2_mut_min_p0.95,0.0161
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[29511472, 29514962, 29518739, 29508052, 29514037, 29519163]"
test1b_b_min,0.0277
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4781
