Variable,Value
snp1,chr22:38863331
snp2,chr22:38872147
snp3,chr22:39038420
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.7807
interaction_effect_size,0.0779
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37964679
searchrange_chr22_end,39573520
freq_snp1,0.2137
freq_snp2,0.1352
freq_S,0.0517
freq_K1,0.1620
freq_K2,0.0835
freq_O,0.7028
test1a_b_clade_min_p0.5,0.2308
test1a_r2_clade_min_p0.5,0.0045
test1a_b_mut_min_p0.5,0.2830
test1a_r2_mut_min_p0.5,0.0066
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[38871986]
test1a_b_clade_min_p0.8,0.2706
test1a_r2_clade_min_p0.8,0.0045
test1a_b_mut_min_p0.8,0.3318
test1a_r2_mut_min_p0.8,0.0066
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[38871986]
test1a_b_clade_min_p0.9,0.2914
test1a_r2_clade_min_p0.9,0.0045
test1a_b_mut_min_p0.9,0.3573
test1a_r2_mut_min_p0.9,0.0066
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[38871986]
test1a_b_clade_min_p0.95,0.3085
test1a_r2_clade_min_p0.95,0.0045
test1a_b_mut_min_p0.95,0.3784
test1a_r2_mut_min_p0.95,0.0066
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[38871986]
test1b_b_min,0.0425
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5384
