Variable,Value
snp1,chr22:42755820
snp2,chr22:42785780
snp3,chr22:42799588
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.8327
interaction_effect_size,0.1036
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,40092094
searchrange_chr22_end,43628276
freq_snp1,0.6998
freq_snp2,0.0984
freq_S,0.0596
freq_K1,0.6402
freq_K2,0.0388
freq_O,0.2614
test1a_b_clade_min_p0.5,0.2094
test1a_r2_clade_min_p0.5,0.0120
test1a_b_mut_min_p0.5,0.2121
test1a_r2_mut_min_p0.5,0.0147
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[42784440, 42775407]"
test1a_b_clade_min_p0.8,0.2454
test1a_r2_clade_min_p0.8,0.0120
test1a_b_mut_min_p0.8,0.2486
test1a_r2_mut_min_p0.8,0.0147
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[42784440, 42775407]"
test1a_b_clade_min_p0.9,0.2643
test1a_r2_clade_min_p0.9,0.0120
test1a_b_mut_min_p0.9,0.2677
test1a_r2_mut_min_p0.9,0.0147
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[42784440, 42775407]"
test1a_b_clade_min_p0.95,0.2798
test1a_r2_clade_min_p0.95,0.0120
test1a_b_mut_min_p0.95,0.2835
test1a_r2_mut_min_p0.95,0.0147
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[42784440, 42775407]"
test1b_b_min,0.0405
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5342
