Variable,Value
snp1,chr22:34035309
snp2,chr22:34080452
snp3,chr22:33992778
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.3837
interaction_effect_size,0.0697
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33597846
searchrange_chr22_end,34862568
freq_snp1,0.3370
freq_snp2,0.2386
freq_S,0.0765
freq_K1,0.2604
freq_K2,0.1620
freq_O,0.5010
test1a_b_clade_min_p0.5,0.2596
test1a_r2_clade_min_p0.5,0.0088
test1a_b_mut_min_p0.5,0.2801
test1a_r2_mut_min_p0.5,0.0116
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[34031115]
test1a_b_clade_min_p0.8,0.3041
test1a_r2_clade_min_p0.8,0.0088
test1a_b_mut_min_p0.8,0.3281
test1a_r2_mut_min_p0.8,0.0116
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[34031115]
test1a_b_clade_min_p0.9,0.3274
test1a_r2_clade_min_p0.9,0.0088
test1a_b_mut_min_p0.9,0.3533
test1a_r2_mut_min_p0.9,0.0116
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[34031115]
test1a_b_clade_min_p0.95,0.3467
test1a_r2_clade_min_p0.95,0.0088
test1a_b_mut_min_p0.95,0.3740
test1a_r2_mut_min_p0.95,0.0116
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[34031115]
test1b_b_min,0.0254
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4589
