Variable,Value
snp1,chr22:33858401
snp2,chr22:33924453
snp3,chr22:33847091
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.3484
interaction_effect_size,0.0754
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33508955
searchrange_chr22_end,34496047
freq_snp1,0.3579
freq_snp2,0.0964
freq_S,0.0537
freq_K1,0.3042
freq_K2,0.0427
freq_O,0.5994
test1a_b_clade_min_p0.5,0.3035
test1a_r2_clade_min_p0.5,0.0130
test1a_b_mut_min_p0.5,0.4013
test1a_r2_mut_min_p0.5,0.0098
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[33938655]
test1a_b_clade_min_p0.8,0.3550
test1a_r2_clade_min_p0.8,0.0130
test1a_b_mut_min_p0.8,0.4695
test1a_r2_mut_min_p0.8,0.0098
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[33938655]
test1a_b_clade_min_p0.9,0.3819
test1a_r2_clade_min_p0.9,0.0130
test1a_b_mut_min_p0.9,0.5051
test1a_r2_mut_min_p0.9,0.0098
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[33938655]
test1a_b_clade_min_p0.95,0.4042
test1a_r2_clade_min_p0.95,0.0130
test1a_b_mut_min_p0.95,0.5345
test1a_r2_mut_min_p0.95,0.0098
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[33938655]
test1b_b_min,0.0240
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5927
