Variable,Value
snp1,chr22:33759490
snp2,chr22:33766203
snp3,chr22:33781388
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.3491
interaction_effect_size,0.0799
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33275461
searchrange_chr22_end,34333633
freq_snp1,0.2117
freq_snp2,0.4334
freq_S,0.0994
freq_K1,0.1123
freq_K2,0.3340
freq_O,0.4543
test1a_b_clade_min_p0.5,0.2443
test1a_r2_clade_min_p0.5,0.9121
test1a_b_mut_min_p0.5,0.2681
test1a_r2_mut_min_p0.5,0.0096
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[33761428]
test1a_b_clade_min_p0.8,0.2859
test1a_r2_clade_min_p0.8,0.9121
test1a_b_mut_min_p0.8,0.3137
test1a_r2_mut_min_p0.8,0.0096
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[33761428]
test1a_b_clade_min_p0.9,0.3076
test1a_r2_clade_min_p0.9,0.9121
test1a_b_mut_min_p0.9,0.3375
test1a_r2_mut_min_p0.9,0.0096
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[33761428]
test1a_b_clade_min_p0.95,0.3256
test1a_r2_clade_min_p0.95,0.9121
test1a_b_mut_min_p0.95,0.3572
test1a_r2_mut_min_p0.95,0.0096
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[33761428]
test1b_b_min,0.0198
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3866
