Variable,Value
snp1,chr22:33152363
snp2,chr22:33372624
snp3,chr22:33333687
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.6368
interaction_effect_size,0.0795
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,32830906
searchrange_chr22_end,33770918
freq_snp1,0.0467
freq_snp2,0.2078
freq_S,0.0229
freq_K1,0.0239
freq_K2,0.1849
freq_O,0.7684
test1a_b_clade_min_p0.5,0.2770
test1a_r2_clade_min_p0.5,0.6469
test1a_b_mut_min_p0.5,0.2770
test1a_r2_mut_min_p0.5,0.6469
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[33388648]
test1a_b_clade_min_p0.8,0.3244
test1a_r2_clade_min_p0.8,0.6469
test1a_b_mut_min_p0.8,0.3244
test1a_r2_mut_min_p0.8,0.6469
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[33388648]
test1a_b_clade_min_p0.9,0.3492
test1a_r2_clade_min_p0.9,0.6469
test1a_b_mut_min_p0.9,0.3492
test1a_r2_mut_min_p0.9,0.6469
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[33388648]
test1a_b_clade_min_p0.95,0.3696
test1a_r2_clade_min_p0.95,0.6469
test1a_b_mut_min_p0.95,0.3696
test1a_r2_mut_min_p0.95,0.6469
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[33388648]
test1b_b_min,0.0406
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.6565
