Variable,Value
snp1,chr22:45507590
snp2,chr22:45638894
snp3,chr22:45665399
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.3446
interaction_effect_size,0.0733
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45214332
searchrange_chr22_end,45947773
freq_snp1,0.1332
freq_snp2,0.3678
freq_S,0.0596
freq_K1,0.0736
freq_K2,0.3082
freq_O,0.5586
test1a_b_clade_min_p0.5,0.3065
test1a_r2_clade_min_p0.5,0.5768
test1a_b_mut_min_p0.5,0.3503
test1a_r2_mut_min_p0.5,0.4685
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[45604865, 45604247]"
test1a_b_clade_min_p0.8,0.3588
test1a_r2_clade_min_p0.8,0.5768
test1a_b_mut_min_p0.8,0.4102
test1a_r2_mut_min_p0.8,0.4685
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[45604865, 45604247]"
test1a_b_clade_min_p0.9,0.3862
test1a_r2_clade_min_p0.9,0.5768
test1a_b_mut_min_p0.9,0.4415
test1a_r2_mut_min_p0.9,0.4685
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[45604865, 45604247]"
test1a_b_clade_min_p0.95,0.4088
test1a_r2_clade_min_p0.95,0.5768
test1a_b_mut_min_p0.95,0.4673
test1a_r2_mut_min_p0.95,0.4685
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[45604865, 45604247]"
test1b_b_min,0.0261
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5392
