Variable,Value
snp1,chr22:26818439
snp2,chr22:26838629
snp3,chr22:26887646
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.0352
interaction_effect_size,0.1279
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,26469243
searchrange_chr22_end,27211742
freq_snp1,0.2982
freq_snp2,0.8131
freq_S,0.1272
freq_K1,0.1710
freq_K2,0.6859
freq_O,0.0159
test1a_b_clade_min_p0.5,0.1712
test1a_r2_clade_min_p0.5,0.0024
test1a_b_mut_min_p0.5,0.1712
test1a_r2_mut_min_p0.5,0.0024
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[26850897, 26855355, 26849127]"
test1a_b_clade_min_p0.8,0.2005
test1a_r2_clade_min_p0.8,0.0024
test1a_b_mut_min_p0.8,0.2005
test1a_r2_mut_min_p0.8,0.0024
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[26850897, 26855355, 26849127]"
test1a_b_clade_min_p0.9,0.2159
test1a_r2_clade_min_p0.9,0.0024
test1a_b_mut_min_p0.9,0.2159
test1a_r2_mut_min_p0.9,0.0024
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[26850897, 26855355, 26849127]"
test1a_b_clade_min_p0.95,0.2285
test1a_r2_clade_min_p0.95,0.0024
test1a_b_mut_min_p0.95,0.2285
test1a_r2_mut_min_p0.95,0.0024
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[26850897, 26855355, 26849127]"
test1b_b_min,0.0044
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.6348
