Variable,Value
snp1,chr22:20549894
snp2,chr22:20554230
snp3,chr22:20553235
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.2182
interaction_effect_size,0.1254
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,20277188
searchrange_chr22_end,20950594
freq_snp1,0.5726
freq_snp2,0.7495
freq_S,0.4712
freq_K1,0.1014
freq_K2,0.2783
freq_O,0.1491
test1a_b_clade_min_p0.5,0.2337
test1a_r2_clade_min_p0.5,0.0151
test1a_b_mut_min_p0.5,0.2422
test1a_r2_mut_min_p0.5,0.1350
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[20548338]
test1a_b_clade_min_p0.8,0.2725
test1a_r2_clade_min_p0.8,0.0151
test1a_b_mut_min_p0.8,0.2825
test1a_r2_mut_min_p0.8,0.1350
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[20548338]
test1a_b_clade_min_p0.9,0.2929
test1a_r2_clade_min_p0.9,0.0151
test1a_b_mut_min_p0.9,0.3035
test1a_r2_mut_min_p0.9,0.1350
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[20548338]
test1a_b_clade_min_p0.95,0.3097
test1a_r2_clade_min_p0.95,0.0151
test1a_b_mut_min_p0.95,0.3209
test1a_r2_mut_min_p0.95,0.1350
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[20548338]
test1b_b_min,0.0075
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3832
