Variable,Value
snp1,chr22:22353370
snp2,chr22:22359430
snp3,chr22:22367068
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.9689
interaction_effect_size,0.0773
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,21451101
searchrange_chr22_end,22712330
freq_snp1,0.6362
freq_snp2,0.2097
freq_S,0.1083
freq_K1,0.5278
freq_K2,0.1014
freq_O,0.2624
test1a_b_clade_min_p0.5,0.3667
test1a_r2_clade_min_p0.5,0.5567
test1a_b_mut_min_p0.5,0.5266
test1a_r2_mut_min_p0.5,0.0033
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[22367068]
test1a_b_clade_min_p0.8,0.4288
test1a_r2_clade_min_p0.8,0.5567
test1a_b_mut_min_p0.8,0.6159
test1a_r2_mut_min_p0.8,0.0033
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[22367068]
test1a_b_clade_min_p0.9,0.4613
test1a_r2_clade_min_p0.9,0.5567
test1a_b_mut_min_p0.9,0.6626
test1a_r2_mut_min_p0.9,0.0033
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[22367068]
test1a_b_clade_min_p0.95,0.4882
test1a_r2_clade_min_p0.95,0.5567
test1a_b_mut_min_p0.95,0.7011
test1a_r2_mut_min_p0.95,0.0033
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[22367068]
test1b_b_min,0.0004
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4607
