Variable,Value
snp1,chr22:37459012
snp2,chr22:37480469
snp3,chr22:37497256
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.8408
interaction_effect_size,0.0836
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37184168
searchrange_chr22_end,37717092
freq_snp1,0.1670
freq_snp2,0.4692
freq_S,0.0825
freq_K1,0.0845
freq_K2,0.3867
freq_O,0.4463
test1a_b_clade_min_p0.5,0.2757
test1a_r2_clade_min_p0.5,0.0094
test1a_b_mut_min_p0.5,0.2757
test1a_r2_mut_min_p0.5,0.0094
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[37478604, 37480644]"
test1a_b_clade_min_p0.8,0.3222
test1a_r2_clade_min_p0.8,0.0094
test1a_b_mut_min_p0.8,0.3222
test1a_r2_mut_min_p0.8,0.0094
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[37478604, 37480644]"
test1a_b_clade_min_p0.9,0.3465
test1a_r2_clade_min_p0.9,0.0094
test1a_b_mut_min_p0.9,0.3465
test1a_r2_mut_min_p0.9,0.0094
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[37478604, 37480644]"
test1a_b_clade_min_p0.95,0.3666
test1a_r2_clade_min_p0.95,0.0094
test1a_b_mut_min_p0.95,0.3666
test1a_r2_mut_min_p0.95,0.0094
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[37478604, 37480644]"
test1b_b_min,0.0473
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4589
